STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20121127;   10;   4.1;   1.6;   10;   0.4;   6;    0.000;   0;   8.0;   9.4;  953.60;    6.3;   98.00;    7.6;    3.3;    1.6;eor
       1262;20121128;   10;   5.1;   1.3;   10;   9.2;   8;    0.000;   0;   8.0;   8.6;  946.50;    4.9;   99.00;    5.5;    4.2;    4.1;eor
       1262;20121129;   10;  12.4;   5.1;   10;   5.2;   8;    0.000;   0;   8.0;   6.8;  944.10;    1.6;   99.00;    4.8;    0.4;    0.0;eor
       1262;20121130;   10;   4.7;   2.0;   10;   0.0;   7;    1.200;   2;   5.9;   5.8;  954.80;    0.0;   95.00;    2.5;   -5.6;   -8.1;eor
       1262;20121201;   10;   4.7;   1.4;   10;   0.0;   7;    0.000;   0;   7.1;   4.8;  960.70;   -3.1;   98.00;   -1.9;   -5.4;   -6.0;eor
       1262;20121202;   10;  10.7;   4.5;   10;   2.0;   7;    0.400;   0;   7.3;   5.0;  959.80;   -1.2;   90.00;    0.8;   -3.9;   -6.0;eor
       1262;20121203;   10;  10.5;   5.1;   10;   1.2;   8;    1.600;   3;   7.3;   5.4;  961.30;   -0.1;   89.00;    1.9;   -1.0;   -2.2;eor
       1262;20121204;   10;  23.2;   5.8;   10;   5.3;   8;    1.200;   0;   7.1;   6.6;  949.90;    2.7;   88.00;    7.0;    0.1;   -1.5;eor
       1262;20121205;   10;  10.8;   4.5;   10;   0.1;   8;    0.300;   0;   7.2;   6.1;  950.90;    1.6;   89.00;    3.6;    0.0;   -1.3;eor
       1262;20121206;   10;  15.2;   4.4;   10;   0.4;   7;    1.400;   0;   5.8;   4.8;  959.40;   -1.5;   87.00;    0.6;   -5.2;  -10.3;eor
       1262;20121207;   10;   8.9;   2.5;   10;   0.0;   7;    1.200;   1;   5.7;   3.5;  956.40;   -5.8;   88.00;   -3.3;  -10.8;  -14.2;eor
       1262;20121208;   10;   7.2;   1.7;   10;   0.0;   7;    2.000;   1;   6.3;   3.6;  964.30;   -5.1;   85.00;   -2.8;   -7.1;  -11.5;eor
       1262;20121209;   10;  16.3;   6.8;   10;   4.0;   7;    3.400;   1;   6.0;   4.1;  966.50;   -3.8;   88.00;    0.6;   -9.8;  -13.0;eor
       1262;20121210;   10;  14.7;   7.5;   10;   5.0;   7;    0.000;   6;   7.7;   5.9;  956.50;    0.7;   91.00;    2.0;   -0.2;   -1.6;eor
       1262;20121211;   10;   7.9;   3.7;   10;   5.0;   7;    0.000;   9;   8.0;   4.9;  965.30;   -2.4;   95.00;   -0.2;   -4.6;   -5.0;eor
       1262;20121212;   10;   6.6;   1.9;   10;   0.0;   0;    7.900;  14;   3.1;   2.9;  969.20;   -7.9;   85.00;   -1.7;  -17.0;  -22.6;eor
       1262;20121213;   10;   5.0;   1.3;   10;   0.0;   7;    5.600;  10;   5.1;   2.4;  962.40;  -11.5;   88.00;   -5.2;  -20.2;  -23.5;eor
       1262;20121214;   10;   6.3;   2.5;   10;   0.2;   6;    4.200;   9;   7.0;   3.8;  955.50;   -4.0;   85.00;   -1.7;   -6.8;   -9.2;eor
       1262;20121215;   10;   7.7;   2.0;   10;   7.4;   6;    0.000;   9;   7.4;   6.6;  955.00;    2.0;   92.00;    5.8;   -2.4;   -2.6;eor
       1262;20121216;   10;   9.3;   3.9;   10;   8.0;   6;    1.100;   4;   7.0;   7.2;  958.50;    4.4;   86.00;    7.0;    1.1;   -1.4;eor
       1262;20121217;   10;  11.7;   3.8;   10;   2.1;   6;    0.700;   0;   7.5;   7.6;  956.80;    4.5;   90.00;    7.1;    2.1;    1.6;eor
       1262;20121218;   10;   8.2;   3.2;   10;   2.5;   6;    0.000;   0;   7.4;   7.1;  961.50;    3.2;   93.00;    5.0;    0.5;   -0.6;eor
       1262;20121219;   10;   4.9;   1.8;   10;   0.0;   0;    0.700;   0;   7.5;   6.7;  970.00;    1.5;   98.00;    4.5;   -0.6;   -1.6;eor
       1262;20121220;   10;  10.1;   3.9;   10;   4.6;   8;    0.000;   0;   7.3;   5.8;  964.40;    0.1;   94.00;    1.3;   -1.1;   -1.1;eor
       1262;20121221;   10;   8.1;   2.5;   10;   5.4;   6;    0.000;   1;   8.0;   7.4;  959.90;    2.7;   99.00;    5.5;   -0.4;   -0.5;eor
       1262;20121222;   10;   7.1;   3.1;   10;  13.7;   6;    1.500;   0;   7.9;   8.0;  965.30;    4.9;   93.00;    7.1;    3.4;    0.9;eor
       1262;20121223;   10;  20.1;   8.3;   10;   0.9;   6;    0.000;   0;   7.4;   9.9;  960.40;    9.9;   81.00;   12.4;    3.5;    3.1;eor
       1262;20121224;   10;   6.8;   1.9;   10;   0.0;   0;    5.900;   0;   6.0;   7.3;  960.20;    7.6;   71.00;   13.5;    0.4;   -2.0;eor
       1262;20121225;   10;   9.2;   1.5;   10;   1.3;   6;    4.800;   0;   7.3;   7.4;  956.70;    6.4;   79.00;   15.4;   -0.5;   -2.1;eor
       1262;20121226;   10;  17.9;   7.4;   10;   0.1;   6;    1.800;   0;   6.4;   7.5;  962.30;    7.0;   75.00;    8.8;    4.5;    2.1;eor
       1262;20121227;   10;  18.2;   7.4;   10;   8.7;   6;    0.000;   0;   6.8;   7.5;  959.00;    7.1;   75.00;    9.3;    4.4;    2.2;eor
       1262;20121228;   10;  17.1;   4.0;   10;   0.6;   6;    0.000;   0;   6.4;   7.4;  971.90;    3.9;   91.00;    6.5;   -1.4;   -2.8;eor
       1262;20121229;   10;   4.2;   1.7;   10;   0.0;   0;    5.900;   0;   5.1;   6.5;  969.50;    1.6;   95.00;    7.0;   -3.1;   -5.1;eor
       1262;20121230;   10;  17.5;   4.4;   10;   0.0;   0;    3.500;   0;   2.7;   6.3;  968.80;    3.6;   80.00;    9.2;   -3.3;   -5.3;eor
       1262;20121231;   10;   6.5;   1.8;   10;   0.0;   0;    3.800;   0;   4.1;   5.7;  968.30;    2.3;   79.00;    7.7;   -4.7;   -6.5;eor
       1262;20130101;   10;   8.9;   2.4;   10;   0.9;   6;    1.000;   0;   6.2;   6.0;  959.20;    1.6;   87.00;    7.2;   -5.6;   -7.6;eor
       1262;20130102;   10;   7.5;   3.1;   10;   0.0;   0;    0.700;   0;   4.8;   6.3;  971.20;    2.2;   88.00;    4.5;   -4.6;   -7.1;eor
       1262;20130103;   10;  13.2;   5.1;   10;   1.3;   6;    0.000;   0;   6.4;   6.2;  980.30;    1.5;   90.00;    5.4;   -5.4;   -7.8;eor
       1262;20130104;   10;  12.6;   6.4;   10;  15.2;   6;    0.000;   0;   8.0;   9.1;  980.30;    6.1;   96.00;    7.7;    4.1;    3.5;eor
       1262;20130105;   10;  12.8;   5.6;   10;   2.6;   6;    0.000;   0;   8.0;   9.2;  976.60;    6.1;   97.00;    7.3;    4.7;    4.4;eor
       1262;20130106;   10;  11.1;   5.5;   10;   1.3;   6;    0.000;   0;   8.0;   8.3;  975.00;    5.1;   95.00;    5.7;    4.6;    4.2;eor
       1262;20130107;   10;   9.2;   3.3;   10;   0.6;   6;    0.000;   0;   7.6;   8.3;  974.60;    5.2;   95.00;    6.2;    1.9;    0.1;eor
       1262;20130108;   10;   6.3;   2.2;   10;   2.3;   6;    0.100;   0;   7.3;   7.3;  972.30;    3.2;   95.00;    5.2;    0.4;   -0.6;eor
       1262;20130109;   10;   6.5;   1.9;   10;   0.7;   8;    0.400;   0;   7.9;   7.0;  967.70;    2.8;   94.00;    4.8;    0.3;   -1.1;eor
       1262;20130110;   10;   8.8;   3.9;   10;   0.9;   6;    0.100;   0;   7.9;   6.9;  960.20;    2.4;   95.00;    4.1;    1.0;    0.3;eor
       1262;20130111;   10;   8.7;   2.7;   10;   0.5;   8;    2.000;   0;   6.0;   5.3;  960.60;    0.0;   86.00;    2.0;   -3.6;   -5.8;eor
       1262;20130112;   10;   4.9;   1.7;   10;   0.9;   7;    0.000;   0;   8.0;   4.8;  963.30;   -2.4;   93.00;   -0.8;   -3.4;   -3.5;eor
       1262;20130113;   10;   6.4;   2.7;   10;   0.0;   0;    0.300;   2;   7.8;   4.3;  961.00;   -2.9;   88.00;   -2.2;   -3.5;   -3.6;eor
       1262;20130114;   10;   7.7;   1.9;   10;   0.1;   7;    0.000;   1;   8.0;   4.7;  959.30;   -2.2;   90.00;   -1.1;   -3.2;   -3.5;eor
       1262;20130115;   10;   7.2;   1.8;   10;   0.6;   7;    0.000;   1;   7.8;   4.7;  954.40;   -2.6;   93.00;   -1.5;   -4.6;   -7.4;eor
       1262;20130116;   10;   4.5;   1.3;   10;   1.9;   7;    0.000;   2;   7.4;   4.7;  952.90;   -3.3;   97.00;   -0.7;   -8.6;  -11.7;eor
       1262;20130117;   10;   5.5;   3.0;   10;   3.5;   7;    0.000;   4;   8.0;   4.4;  955.80;   -4.3;   99.00;   -3.5;   -7.9;  -10.9;eor
       1262;20130118;   10;   6.0;   1.5;   10;   0.0;   7;    0.000;  14;   7.6;   4.1;  954.60;   -4.2;   92.00;   -2.7;   -5.1;   -6.4;eor
       1262;20130119;   10;   8.5;   4.0;   10;   0.0;   8;    0.000;  14;   7.8;   3.7;  944.80;   -5.2;   90.00;   -4.0;   -6.1;   -7.1;eor
       1262;20130120;   10;   7.3;   2.7;   10;   0.0;   6;    0.000;  14;   8.0;   3.9;  941.90;   -5.0;   92.00;   -3.3;   -6.5;   -7.2;eor
       1262;20130121;   10;   4.9;   1.6;   10;   3.6;   7;    0.000;  13;   7.8;   4.8;  945.90;   -2.8;   96.00;   -0.8;   -4.4;   -5.8;eor
       1262;20130122;   10;   7.7;   1.8;   10;   0.0;   7;    2.700;  18;   6.4;   5.3;  951.00;   -0.5;   90.00;    3.2;   -8.7;  -11.6;eor
       1262;20130123;   10;   4.1;   0.9;   10;   0.0;   0;    7.900;  12;   3.3;   3.9;  953.50;   -5.0;   93.00;    3.5;  -10.9;  -14.6;eor
       1262;20130124;   10;   2.7;   0.8;   10;   1.0;   7;    0.000;  11;   8.0;   4.3;  956.40;   -4.8;   99.00;   -2.4;   -6.7;   -6.8;eor
       1262;20130125;   10;   4.1;   1.6;   10;   0.0;   7;    0.000;  13;   8.0;   4.3;  963.00;   -4.2;   96.00;   -2.8;   -5.1;   -6.0;eor
       1262;20130126;   10;   8.1;   2.3;   10;   0.0;   7;    0.000;  13;   7.1;   3.3;  961.00;   -7.1;   90.00;   -4.8;  -14.9;  -18.2;eor
       1262;20130127;   10;   3.7;   1.3;   10;   1.9;   8;    2.100;  13;   7.7;   4.0;  958.40;   -2.1;   77.00;    1.6;  -12.6;  -12.4;eor
       1262;20130128;   10;   8.1;   3.0;   10;   0.0;   6;    0.200;  10;   6.5;   6.5;  963.10;    1.6;   94.00;    3.5;   -1.8;   -5.0;eor
       1262;20130129;   10;  15.5;   7.6;   10;   8.5;   6;    0.000;   8;   8.0;   7.0;  964.80;    4.2;   84.00;    7.9;   -2.3;   -4.4;eor
       1262;20130130;   10;  21.1;  10.1;   10;   3.6;   6;    1.500;   0;   6.6;   9.9;  962.50;   10.7;   77.00;   14.6;    6.4;    4.7;eor
       1262;20130131;   10;  21.6;   9.7;   10;   1.3;   6;    5.000;   0;   5.1;   6.8;  965.30;    7.3;   67.00;   10.0;    5.0;    3.3;eor
       1262;20130201;   10;  10.5;   4.5;   10;  26.4;   6;    0.000;   0;   7.9;   8.2;  954.00;    5.5;   91.00;    7.7;    4.3;    2.8;eor
       1262;20130202;   10;  13.7;   4.3;   10;   2.0;   8;    0.000;   0;   7.6;   7.1;  947.00;    3.3;   90.00;    8.3;   -0.7;   -2.3;eor
       1262;20130203;   10;  16.9;   5.9;   10;   3.0;   7;    0.300;   1;   6.9;   5.3;  963.00;    0.4;   85.00;    2.5;   -2.3;   -3.4;eor
       1262;20130204;   10;  18.6;  10.7;   10;   1.9;   8;    0.000;   4;   7.9;   6.8;  960.80;    2.5;   93.00;    6.1;   -0.4;   -0.6;eor
       1262;20130205;   10;  19.7;   6.7;   10;   4.8;   8;    0.900;   0;   7.4;   7.2;  953.30;    3.8;   90.00;    7.7;    0.2;    0.0;eor
       1262;20130206;   10;   9.5;   3.1;   10;   2.6;   7;    4.100;   3;   6.7;   5.5;  947.70;    0.5;   87.00;    2.7;   -0.9;   -2.0;eor
       1262;20130207;   10;  11.3;   3.2;   10;   3.1;   7;    0.700;   6;   7.5;   5.5;  954.80;   -0.5;   93.00;    0.9;   -3.0;   -4.7;eor
       1262;20130208;   10;   7.7;   2.6;   10;   0.6;   7;    2.000;  11;   6.6;   4.6;  958.60;   -1.9;   88.00;   -0.2;   -5.5;   -8.4;eor
       1262;20130209;   10;   7.6;   3.1;   10;   0.0;   7;    2.800;  10;   7.0;   4.0;  962.70;   -4.0;   86.00;   -1.8;  -10.7;  -12.7;eor
       1262;20130210;   10;   5.7;   2.1;   10;   0.0;   7;    6.600;   9;   4.5;   3.3;  960.80;   -7.1;   90.00;   -3.9;  -12.1;  -16.9;eor
       1262;20130211;   10;   9.6;   4.6;   10;   0.0;   0;    3.500;   8;   5.6;   3.3;  950.40;   -5.6;   82.00;   -3.0;   -8.9;  -12.2;eor
       1262;20130212;   10;   5.4;   2.4;   10;   2.5;   7;    0.000;   7;   8.0;   4.2;  954.40;   -4.0;   93.00;   -3.0;   -6.7;   -8.7;eor
       1262;20130213;   10;   5.3;   1.9;   10;   0.0;   7;    1.900;  19;   7.0;   3.9;  967.60;   -5.0;   90.00;   -1.6;  -11.9;  -16.2;eor
       1262;20130214;   10;   4.3;   0.8;   10;   0.0;   0;    4.200;  18;   5.7;   3.4;  968.30;   -6.7;   89.00;    0.8;  -15.4;  -19.0;eor
       1262;20130215;   10;   4.2;   1.1;   10;   3.8;   7;    0.000;  15;   7.7;   4.2;  965.10;   -5.8;   97.00;    0.0;  -15.5;  -18.2;eor
       1262;20130216;   10;   4.8;   2.0;   10;   1.8;   8;    0.100;  19;   7.9;   6.3;  969.70;    1.0;   96.00;    2.7;   -0.6;   -1.0;eor
       1262;20130217;   10;   4.0;   1.3;   10;   0.0;   7;    0.000;  15;   8.0;   6.2;  968.40;    0.6;   97.00;    1.4;   -0.1;   -0.5;eor
       1262;20130218;   10;   4.3;   1.6;   10;   0.0;   0;    0.400;  14;   7.1;   5.3;  966.70;   -0.7;   91.00;    1.3;   -3.7;   -5.3;eor
       1262;20130219;   10;   9.0;   3.6;   10;   1.4;   7;    0.100;   9;   7.8;   5.5;  962.70;   -0.7;   95.00;    1.0;   -3.0;   -4.4;eor
       1262;20130220;   10;   6.3;   1.4;   10;   0.0;   7;    2.900;  14;   7.1;   4.5;  965.00;   -2.0;   85.00;    4.2;   -4.4;   -6.6;eor
       1262;20130221;   10;   7.2;   2.9;   10;   0.1;   7;    0.100;  14;   7.2;   3.6;  963.20;   -4.3;   81.00;   -2.4;   -6.3;   -9.0;eor
       1262;20130222;   10;   7.9;   3.6;   10;   0.4;   7;    1.600;  14;   7.8;   3.2;  956.80;   -5.6;   79.00;   -4.3;   -6.6;   -7.4;eor
       1262;20130223;   10;   5.3;   1.9;   10;   2.7;   7;    2.600;  16;   7.5;   3.5;  954.30;   -5.2;   85.00;   -3.2;   -8.0;  -10.1;eor
       1262;20130224;   10;   4.7;   1.8;   10;   0.0;   7;    0.600;  19;   7.8;   4.1;  957.50;   -3.6;   89.00;   -0.3;   -5.3;   -6.0;eor
       1262;20130225;   10;   5.0;   2.1;   10;   0.0;   7;    4.300;  15;   4.6;   4.2;  964.70;   -3.0;   86.00;    4.1;  -12.3;  -15.8;eor
       1262;20130226;   10;   6.2;   1.3;   10;   5.4;   8;    0.000;  14;   7.7;   5.2;  971.00;   -2.3;   99.00;    0.6;  -11.0;  -11.4;eor
       1262;20130227;   10;   5.1;   2.1;   10;   0.0;   6;    0.000;  17;   8.0;   6.4;  973.20;    0.9;   98.00;    2.0;    0.2;    0.0;eor
       1262;20130228;   10;   6.8;   2.4;   10;   0.0;   6;    0.000;  15;   8.0;   6.0;  971.00;    1.4;   89.00;    2.0;    0.5;    0.1;eor
       1262;20130301;   10;   4.4;   1.3;   10;   0.0;   8;    0.000;  13;   8.0;   5.7;  968.80;    0.0;   93.00;    0.6;   -0.6;   -0.9;eor
       1262;20130302;   10;   5.0;   1.6;   10;   0.0;   6;    5.700;   9;   5.3;   5.0;  969.00;   -0.4;   85.00;    3.5;   -6.6;   -9.4;eor
       1262;20130303;   10;   4.0;   1.5;   10;   0.0;   0;    8.100;   7;   1.0;   4.4;  968.50;   -2.4;   87.00;    2.9;   -8.7;  -10.6;eor
       1262;20130304;   10;   8.2;   2.7;   10;   0.0;   0;   10.200;   5;   0.0;   4.5;  966.80;   -1.1;   80.00;    4.8;   -9.0;  -11.6;eor
       1262;20130305;   10;   5.0;   1.7;   10;   0.0;   0;    9.300;   4;   2.4;   5.2;  959.90;    1.7;   77.00;   10.0;   -6.5;   -8.2;eor
       1262;20130306;   10;   7.4;   1.8;   10;   0.0;   0;    6.100;   0;   6.3;   6.4;  952.00;    4.2;   79.00;   12.7;   -4.3;   -5.7;eor
       1262;20130307;   10;   6.3;   1.5;   10;   0.0;   6;    6.700;   0;   6.4;   7.9;  948.90;    7.5;   77.00;   15.4;   -0.4;   -1.3;eor
       1262;20130308;   10;   9.0;   1.9;   10;   1.7;   6;    9.900;   0;   4.7;   8.5;  948.80;    8.1;   80.00;   16.5;   -0.4;   -2.6;eor
       1262;20130309;   10;   7.6;   3.0;   10;   0.6;   6;    0.200;   0;   7.0;   9.4;  950.90;    9.1;   82.00;   13.0;    3.8;    1.7;eor
       1262;20130310;   10;  11.9;   2.3;   10;   3.3;   6;    1.500;   0;   6.1;   8.4;  947.70;    6.5;   87.00;   11.9;    2.6;   -0.5;eor
       1262;20130311;   10;   4.7;   1.8;   10;   0.0;   6;    0.000;   0;   7.5;   7.9;  947.80;    5.1;   90.00;    7.0;    3.1;    2.0;eor
       1262;20130312;   10;   9.5;   2.1;   10;   4.7;   8;    0.000;   0;   7.9;   7.5;  945.10;    3.8;   93.00;    5.7;    2.2;    0.5;eor
       1262;20130313;   10;   6.5;   3.0;   10;   0.0;   7;    0.000;   0;   8.0;   5.2;  948.50;   -0.3;   86.00;    3.8;   -3.7;   -4.1;eor
       1262;20130314;   10;   8.2;   3.5;   10;   0.0;   7;    4.100;   1;   6.4;   3.6;  955.20;   -3.1;   75.00;   -0.9;   -6.0;   -7.1;eor
       1262;20130315;   10;   9.6;   2.7;   10;   0.1;   7;    4.500;   0;   4.8;   3.5;  960.90;   -3.2;   73.00;   -0.1;   -6.6;  -10.2;eor
       1262;20130316;   10;  10.7;   3.5;   10;   0.0;   0;   10.500;   0;   2.6;   3.2;  962.80;   -1.2;   61.00;    4.8;   -7.9;  -10.8;eor
       1262;20130317;   10;  10.0;   4.3;   10;   0.0;   0;    6.800;   0;   5.9;   4.6;  952.40;    1.8;   66.00;    7.4;   -3.8;   -5.6;eor
       1262;20130318;   10;   9.4;   2.6;   10;   7.3;   8;    0.000;   0;   7.9;   6.4;  942.10;    2.2;   89.00;    4.1;    0.5;   -0.4;eor
       1262;20130319;   10;  17.5;   6.3;   10;   0.7;   6;    5.100;   0;   5.2;   6.1;  947.50;    4.2;   75.00;    8.9;   -0.8;   -4.7;eor
       1262;20130320;   10;  14.8;   3.0;   10;   0.2;   6;    6.000;   0;   6.0;   5.8;  953.00;    4.4;   72.00;   12.2;   -3.0;   -5.8;eor
       1262;20130321;   10;  10.4;   4.3;   10;   0.0;   7;    4.400;   0;   6.5;   5.6;  962.60;    2.7;   76.00;    6.6;   -2.9;   -5.1;eor
       1262;20130322;   10;   9.4;   2.9;   10;   0.0;   0;    8.500;   0;   4.6;   5.0;  962.00;    1.7;   74.00;    7.0;   -2.1;   -4.8;eor
       1262;20130323;   10;  12.6;   6.6;   10;   0.0;   7;    0.500;   0;   7.8;   4.1;  960.60;   -0.5;   70.00;    1.7;   -1.7;   -2.2;eor
       1262;20130324;   10;  13.2;   7.0;   10;   0.4;   7;    2.400;   0;   7.8;   3.8;  958.10;   -1.2;   68.00;    2.0;   -3.2;   -3.3;eor
       1262;20130325;   10;   8.8;   4.0;   10;   2.0;   7;    0.000;   1;   8.0;   4.3;  955.30;   -2.3;   84.00;   -1.0;   -3.8;   -4.0;eor
       1262;20130326;   10;   8.0;   3.0;   10;   1.5;   7;    0.000;   4;   7.9;   4.1;  955.30;   -4.4;   93.00;   -3.5;   -5.9;   -8.4;eor
       1262;20130327;   10;   6.6;   2.3;   10;   0.0;   7;    1.900;   5;   7.3;   3.8;  956.10;   -3.1;   80.00;   -0.2;   -7.1;  -11.1;eor
       1262;20130328;   10;   6.1;   2.4;   10;   5.8;   8;    1.200;   4;   6.3;   5.1;  954.80;   -0.5;   84.00;    3.9;   -6.4;  -10.9;eor
       1262;20130329;   10;   7.8;   3.1;   10;   1.0;   8;    4.900;   0;   6.9;   5.7;  953.90;    2.8;   78.00;    6.2;    0.7;    0.1;eor
       1262;20130330;   10;   5.7;   1.9;   10;   7.1;   8;    0.000;   0;   8.0;   6.8;  950.60;    2.4;   93.00;    5.3;    0.3;   -0.6;eor
       1262;20130331;   10;   6.8;   2.3;   10;   1.1;   8;    0.000;   2;   7.5;   5.5;  953.80;    0.3;   88.00;    2.3;   -1.5;   -3.7;eor
       1262;20130401;   10;   6.5;   2.2;   10;   0.0;   0;    5.500;   0;   6.0;   4.4;  955.10;   -0.3;   74.00;    3.7;   -5.0;   -7.2;eor
       1262;20130402;   10;   9.1;   4.0;   10;   0.0;   7;    1.500;   0;   7.6;   5.4;  954.50;    1.4;   80.00;    4.1;   -0.2;   -0.5;eor
       1262;20130403;   10;   6.6;   2.9;   10;   0.0;   0;    1.500;   0;   7.2;   5.1;  958.30;    1.8;   74.00;    4.8;   -0.8;   -3.5;eor
       1262;20130404;   10;   8.9;   3.6;   10;   0.0;   0;    6.300;   0;   4.6;   5.3;  955.90;    1.8;   77.00;    6.2;   -1.8;   -4.2;eor
       1262;20130405;   10;   5.4;   2.1;   10;   0.0;   8;    0.000;   0;   8.0;   5.6;  953.30;    1.8;   81.00;    3.3;    0.1;   -0.2;eor
       1262;20130406;   10;   4.7;   1.7;   10;   0.0;   6;    0.000;   0;   8.0;   5.7;  962.00;    2.6;   78.00;    4.2;    1.1;    0.5;eor
       1262;20130407;   10;   5.1;   1.8;   10;   0.0;   7;    0.000;   0;   7.1;   5.7;  965.00;    2.2;   80.00;    5.1;   -1.8;   -5.9;eor
       1262;20130408;   10;  10.4;   3.0;   10;   0.5;   6;    6.600;   0;   6.1;   6.0;  955.10;    4.3;   74.00;    9.7;   -1.2;   -4.7;eor
       1262;20130409;   10;  13.4;   3.1;   10;   5.2;   6;    4.200;   0;   6.6;   7.6;  952.80;    6.5;   80.00;   12.9;    1.1;   -0.7;eor
       1262;20130410;   10;  21.0;   6.1;   10;   2.3;   6;    2.600;   0;   6.9;   7.6;  957.00;    7.5;   74.00;   12.5;    3.0;    0.7;eor
       1262;20130411;   10;  11.4;   2.9;   10;   3.3;   6;    0.400;   0;   7.6;  10.2;  954.90;   10.1;   82.00;   16.2;    3.8;    2.6;eor
       1262;20130412;   10;  18.3;   6.2;   10;   0.2;   6;    2.300;   0;   6.3;   8.9;  955.50;   10.7;   70.00;   14.0;    7.0;    4.9;eor
       1262;20130413;   10;  18.0;   4.7;   10;   0.2;   6;    7.300;   0;   3.3;   7.6;  967.50;    9.0;   68.00;   14.3;    1.4;   -1.8;eor
       1262;20130414;   10;   6.0;   1.5;   10;   0.0;   6;    7.500;   0;   6.2;   8.5;  973.50;   11.2;   66.00;   19.2;    0.7;   -2.4;eor
       1262;20130415;   10;   6.4;   1.9;   10;   0.0;   0;   12.500;   0;   2.2;  10.1;  969.10;   13.8;   67.00;   22.1;    3.1;    0.1;eor
       1262;20130416;   10;  14.0;   2.2;   10;   3.9;   6;    5.200;   0;   6.2;  11.7;  968.20;   13.7;   77.00;   23.0;    5.1;    2.8;eor
       1262;20130417;   10;   4.6;   1.6;   10;   0.0;   0;    6.800;   0;   6.6;  12.4;  970.60;   15.4;   73.00;   21.2;    8.2;    5.1;eor
       1262;20130418;   10;  13.2;   2.8;   10;   2.5;   6;    8.500;   0;   6.4;  12.5;  966.20;   16.6;   70.00;   24.7;    6.0;    3.8;eor
       1262;20130419;   10;   6.6;   2.9;   10;  10.1;   6;    0.000;   0;   8.0;   9.8;  969.80;    9.5;   82.00;   12.7;    6.5;    5.9;eor
       1262;20130420;   10;  10.2;   4.2;   10;   0.3;   6;    0.000;   0;   8.0;   9.2;  968.50;    7.5;   89.00;    9.2;    5.8;    5.5;eor
       1262;20130421;   10;   7.6;   3.4;   10;   0.0;   6;    3.500;   0;   7.5;  10.1;  964.10;   10.1;   82.00;   13.8;    8.1;    7.7;eor
       1262;20130422;   10;   4.9;   2.1;   10;   0.0;   0;    0.100;   0;   7.3;  10.0;  964.30;   11.0;   77.00;   14.1;    8.6;    8.1;eor
       1262;20130423;   10;   5.2;   1.9;   10;   0.0;   0;    3.600;   0;   5.6;   9.7;  969.40;   11.8;   72.00;   17.0;    5.1;    1.8;eor
       1262;20130424;   10;   6.3;   1.4;   10;   0.0;   0;   11.200;   0;   2.9;  10.0;  973.60;   12.5;   72.00;   20.6;    2.8;    0.3;eor
       1262;20130425;   10;   4.2;   1.3;   10;   0.0;   0;   12.700;   0;   0.2;  10.6;  971.60;   14.4;   69.00;   22.9;    4.5;    1.7;eor
       1262;20130426;   10;  11.9;   1.8;   10;   0.0;   0;   10.200;   0;   3.7;  10.9;  959.40;   16.7;   62.00;   24.7;    5.0;    2.5;eor
       1262;20130427;   10;  14.7;   2.9;   10;   5.9;   8;    3.400;   0;   7.3;  12.5;  951.00;   13.6;   81.00;   20.8;    6.8;    6.8;eor
       1262;20130428;   10;-999;   2.5;   10;   0.0;   6;    0.100;   0;   8.0;   9.3;  960.90;    8.3;   85.00;   10.6;    6.0;    6.0;eor
       1262;20130429;   10;   3.7;   1.4;   10;   0.0;   6;    0.000;   0;   7.8;  10.6;  965.50;   10.5;   83.00;   12.8;    8.4;    5.9;eor
       1262;20130430;   10;   6.5;   2.5;   10;   0.0;   0;    0.200;   0;   6.7;  11.7;  965.30;   11.8;   85.00;   16.8;    6.4;    4.6;eor
       1262;20130501;   10;   7.8;   2.6;    3;   0.4;   6;    7.500;   0;   5.8;  13.4;  965.70;   13.9;   84.00;   20.7;    5.7;    2.7;eor
       1262;20130502;   10;   5.2;   2.1;    3;   0.3;   6;    0.200;   0;   7.8;  13.9;  964.30;   13.9;   87.00;   16.9;   11.5;   10.6;eor
       1262;20130503;   10;   9.8;   2.3;    3;   0.9;   6;    0.000;   0;   7.8;  13.1;  962.20;   13.0;   87.00;   14.9;   10.8;    9.7;eor
       1262;20130504;   10;   9.0;   3.9;    3;   0.0;   6;    5.600;   0;   6.4;  11.3;  965.90;   13.0;   77.00;   18.5;    7.7;    4.7;eor
       1262;20130505;   10;   7.9;   2.3;    3;   0.0;   0;   10.900;   0;   3.5;  10.8;  969.50;   13.3;   73.00;   18.8;    6.5;    3.7;eor
       1262;20130506;   10;   7.8;   3.0;    3;   7.0;   6;    7.500;   0;   6.3;  13.1;  964.00;   15.0;   78.00;   21.4;    9.2;    6.2;eor
       1262;20130507;   10;   6.6;   2.6;    3;   0.1;   6;    0.100;   0;   7.3;  14.4;  963.00;   14.9;   85.00;   17.8;   11.6;    9.6;eor
       1262;20130508;   10;   6.7;   1.5;    3;   0.0;   0;   10.200;   0;   3.6;  12.9;  962.40;   16.1;   73.00;   22.1;   10.6;    7.6;eor
