Date;MeanTemp;Max;Min
16.02.2016;5.7;6.1;5.3
15.02.2016;5.8;6.2;5.3
14.02.2016;5.4;5.8;5
13.02.2016;5;5.5;4.5
12.02.2016;4.6;5.2;4.1
11.02.2016;4.8;5.3;4.3
10.02.2016;5.6;6.2;5.1
09.02.2016;5.8;6.5;5.4
08.02.2016;5.3;5.9;4.9
07.02.2016;4.9;5.4;4.4
06.02.2016;4.9;5.4;4.4
05.02.2016;4.7;5.2;4.3
04.02.2016;4.6;4.8;4.3
03.02.2016;5.2;5.7;4.8
02.02.2016;5.1;5.5;4.8
01.02.2016;4.7;5.5;4.2
31.01.2016;4.7;5.4;4.2
30.01.2016;5.1;5.8;4.8
29.01.2016;5.5;6.1;5.2
28.01.2016;4.9;5.6;4.6
27.01.2016;4.7;5.1;4.3
26.01.2016;5.1;5.6;4.5
25.01.2016;4.8;5.8;3.6
24.01.2016;3.4;3.7;3.2
23.01.2016;3;3.3;2.7
22.01.2016;3.3;4;3.1
21.01.2016;3.8;4.3;3.4
20.01.2016;3.2;3.9;2.2
19.01.2016;2.6;3;2.1
18.01.2016;3.3;3.8;3
17.01.2016;3.6;3.9;3.3
16.01.2016;3.8;4.1;3.5
15.01.2016;4.2;4.7;3.8
14.01.2016;4.3;4.7;4.1
13.01.2016;4.8;5.2;4.6
12.01.2016;5.2;5.6;4.9
11.01.2016;5.7;6.5;5.5
10.01.2016;5.6;6;5.5
09.01.2016;5.6;5.8;5.3
08.01.2016;5.4;5.5;5.3
07.01.2016;5.3;5.5;5.1
06.01.2016;5;5.2;4.8
05.01.2016;4.9;5.3;4.7
04.01.2016;5.3;5.7;5
03.01.2016;5.3;5.5;5.2
02.01.2016;5.5;5.6;5.3
01.01.2016;5.3;5.6;4.9
31.12.2015;4.7;5;4.4
30.12.2015;4.4;4.8;4
29.12.2015;4.4;4.6;4
28.12.2015;4.7;4.9;4.4
27.12.2015;5;5.4;4.7
26.12.2015;5.3;5.5;5
25.12.2015;5.5;5.8;5.3
24.12.2015;5.9;6.1;5.6
23.12.2015;5.9;6;5.7
22.12.2015;6.1;6.3;5.9
21.12.2015;6;6.1;5.8
20.12.2015;6.1;6.3;6
19.12.2015;6.1;6.2;5.9
18.12.2015;5.9;6.2;5.7
17.12.2015;6.2;6.5;5.6
16.12.2015;5.2;5.6;4.7
15.12.2015;5;5.8;4.4
14.12.2015;5.5;6.5;4.6
13.12.2015;5.3;5.6;5.1
12.12.2015;5.4;5.7;5.1
11.12.2015;5.3;5.8;5.1
10.12.2015;6;6.2;5.8
09.12.2015;5.8;6.2;5.6
08.12.2015;5.9;6.3;5.7
07.12.2015;6.5;7.7;6.2
06.12.2015;6.5;6.8;6.4
05.12.2015;6.9;7.1;6.4
04.12.2015;6.4;7;6.1
03.12.2015;7.3;7.6;7
02.12.2015;6.6;7.2;6.3
01.12.2015;7.1;7.6;6.9
30.11.2015;6.6;7.4;6
29.11.2015;5.9;6.1;5.7
28.11.2015;6.2;6.7;6
27.11.2015;6.7;7;6.3
26.11.2015;7.1;7.7;6.3
25.11.2015;6.4;7.1;5.8
24.11.2015;6.5;7;5.9
23.11.2015;7.1;7.6;6.6
22.11.2015;7.3;8;7
21.11.2015;8.8;9.6;8.1
20.11.2015;9.9;10.6;9.6
19.11.2015;9.8;10.5;9.5
18.11.2015;9.9;10.6;9.4
17.11.2015;9.7;10.1;9.5
16.11.2015;10.2;11;9.6
15.11.2015;9.5;9.8;9.2
14.11.2015;9.1;9.6;8.8
13.11.2015;9;10.1;8.6
12.11.2015;9.5;9.8;9.1
11.11.2015;10.7;11.4;9.9
10.11.2015;11.3;12;10.7
09.11.2015;11;11.5;10.5
08.11.2015;10.8;11.2;10.4
07.11.2015;10.5;10.9;10.2
06.11.2015;10;10.4;9.6
05.11.2015;10.1;10.5;9.7
04.11.2015;9.7;10.4;9.1
03.11.2015;9.2;10;9
02.11.2015;9.6;10.1;9.3
01.11.2015;10.2;10.3;10
31.10.2015;10.4;10.7;10.3
30.10.2015;10.4;10.6;10.3
29.10.2015;10.8;11.5;10.2
28.10.2015;10.6;11.1;10.3
27.10.2015;10.6;11.1;10.3
26.10.2015;10.8;11.4;10.6
25.10.2015;10.9;11.6;10.6
24.10.2015;11.2;11.9;10.9
23.10.2015;10.7;10.9;10.5
22.10.2015;10.4;10.7;10.1
21.10.2015;10.2;10.7;9.8
20.10.2015;10.1;10.5;9.8
19.10.2015;10.5;10.9;10.3
18.10.2015;10.4;10.6;10.3
17.10.2015;10.3;10.7;10.1
16.10.2015;10.3;10.5;10
15.10.2015;10.6;11.2;10.3
14.10.2015;11.3;11.9;11
13.10.2015;11.4;12.5;10.8
12.10.2015;11.6;12;11.1
11.10.2015;12.2;12.6;11.8
10.10.2015;12.6;13.3;12.3
09.10.2015;12.6;13.3;12.2
08.10.2015;13.1;13.9;12.6
07.10.2015;14.2;15.1;13.5
06.10.2015;13.7;14.7;12.8
05.10.2015;13;14;12.2
04.10.2015;13;13.3;12.4
03.10.2015;12.9;13.4;12.3
02.10.2015;12.3;12.8;11.9
01.10.2015;11.9;12.6;11.3
30.09.2015;12;12.2;11.7
29.09.2015;12.2;12.6;11.9
28.09.2015;12.9;13.4;12.4
27.09.2015;13.5;13.8;13.2
26.09.2015;13.5;14;13.1
25.09.2015;13.3;13.7;12.7
24.09.2015;13.4;13.9;13.1
23.09.2015;14.2;14.8;13.7
22.09.2015;14.3;15.1;14
21.09.2015;14.5;14.9;14.2
20.09.2015;14.3;14.6;14.1
19.09.2015;14.6;14.9;14.4
18.09.2015;15.4;15.9;15
17.09.2015;15.9;16.6;15.3
16.09.2015;15.6;17.1;14.5
15.09.2015;14.9;15.8;14.4
14.09.2015;15.3;16.2;14.6
13.09.2015;15.5;15.9;15.1
12.09.2015;14.9;15.8;13.9
11.09.2015;13.9;14.6;13.2
10.09.2015;14.5;15.4;14
09.09.2015;14.9;15.6;14.1
08.09.2015;14.8;15.7;14.1
07.09.2015;14.1;14.6;13.6
06.09.2015;14.8;15.4;14.5
05.09.2015;15.8;16.4;15.5
04.09.2015;16.3;16.7;15.7
03.09.2015;16.9;17.3;16.6
02.09.2015;18.3;19.4;17.3
01.09.2015;19.6;20.4;19.1
31.08.2015;19.9;20.3;19.5
30.08.2015;19.4;19.9;19.1
29.08.2015;19;19.7;18.2
28.08.2015;18.6;19.2;17.7
27.08.2015;18;19;17
26.08.2015;17.3;18;16.6
25.08.2015;18;18.6;17.4
24.08.2015;18.2;19;17
23.08.2015;17.7;18.5;16.8
22.08.2015;17.2;18.1;16.3
21.08.2015;17.1;18;16.4
20.08.2015;17;17.7;16.6
19.08.2015;17.6;18.3;17.3
18.08.2015;17.8;18.4;17.1
17.08.2015;18;18.7;17.5
16.08.2015;18.9;19.4;18.4
15.08.2015;20;20.6;19.4
14.08.2015;20.8;21.2;20.6
13.08.2015;20.4;20.8;19.9
12.08.2015;20.5;20.9;19.8
11.08.2015;20.8;21.1;20.1
10.08.2015;21;21.5;20.5
09.08.2015;21;21.7;20.5
08.08.2015;21.1;21.8;20.6
07.08.2015;20.9;21.4;20.4
06.08.2015;20.4;21;19.9
05.08.2015;20;20.9;19.4
04.08.2015;19.2;20.2;18.5
03.08.2015;18;19.1;17
02.08.2015;17.2;17.5;16.8
01.08.2015;17.4;17.7;17.2
31.07.2015;17.5;18.2;16.7
30.07.2015;17.3;18.1;16.6
29.07.2015;17.9;18.6;17.1
28.07.2015;18.7;19.6;17.9
27.07.2015;18.7;19.4;18
26.07.2015;18.2;19.4;17.4
25.07.2015;19.3;20;18.2
24.07.2015;20.1;20.9;19.4
23.07.2015;20.4;21;19.9
22.07.2015;20.8;21.8;20.2
21.07.2015;20.5;21.2;20
20.07.2015;20;20.7;19.4
19.07.2015;19.8;20.8;19.3
18.07.2015;20;20.4;19.7
17.07.2015;20.1;20.7;19.3
16.07.2015;19.4;20.4;18.2
15.07.2015;18.9;20.1;17.9
14.07.2015;18;18.9;17.1
13.07.2015;18.5;19.3;17.7
12.07.2015;18.2;18.8;17.4
11.07.2015;17.1;18.4;15.9
10.07.2015;16.3;17.6;15.3
09.07.2015;16.5;17.6;15.9
08.07.2015;19.2;20.6;17.5
07.07.2015;19.8;20.9;18.4
06.07.2015;19.6;20.5;18.6
05.07.2015;18.1;19.3;16.8
04.07.2015;16.8;18;15.4
03.07.2015;17.3;18.6;15.8
02.07.2015;17.3;18.5;15.7
01.07.2015;16.8;18.3;15
30.06.2015;15.9;17.4;14.4
29.06.2015;15.3;16.3;14.3
28.06.2015;14.4;15.6;13.3
27.06.2015;14.5;15.1;14.2
26.06.2015;14.5;15.6;13.1
25.06.2015;13.9;14.8;12.9
24.06.2015;13.1;14.1;12.6
23.06.2015;13.5;13.8;13.1
22.06.2015;13.1;13.9;12.3
21.06.2015;12.2;12.6;11.7
20.06.2015;12.8;13.9;12
19.06.2015;13.8;14.6;13.3
18.06.2015;13.8;14.4;13.2
17.06.2015;14.1;15.1;13.4
16.06.2015;14.8;15.5;14.2
15.06.2015;15.5;16.3;15
14.06.2015;15.5;16.5;14.7
13.06.2015;15.5;16.4;15.1
12.06.2015;15.1;16.6;13.7
11.06.2015;13.9;14.7;13
10.06.2015;13;13.7;12.4
09.06.2015;14;14.9;12.9
08.06.2015;15.4;16.4;14.9
07.06.2015;16.2;17.5;15
06.06.2015;16.3;17.9;14.7
05.06.2015;15.6;17;14.4
04.06.2015;15.2;16.4;14
03.06.2015;14.7;15.8;13.4
02.06.2015;13.8;15;12.7
01.06.2015;12.7;13.8;11.6
31.05.2015;12.2;12.8;11.5
30.05.2015;12.4;13.1;11.6
29.05.2015;11.6;12.3;10.8
28.05.2015;10.3;11.4;9.3
27.05.2015;9.9;10.4;9.6
26.05.2015;10.3;10.7;9.9
25.05.2015;10.2;10.6;9.9
24.05.2015;9.9;10.4;9.6
23.05.2015;9.9;10.3;9.7
22.05.2015;10;10.3;9.7
21.05.2015;9.9;10.1;9.8
20.05.2015;11.2;12.9;9.9
19.05.2015;13.1;13.8;12.5
18.05.2015;12.7;14.1;11.4
17.05.2015;12.2;12.6;11.6
16.05.2015;11.8;12.8;10.8
15.05.2015;11.9;12.8;11.3
14.05.2015;12.9;13.6;12.5
13.05.2015;13.6;14.7;12.4
12.05.2015;13;14.1;11.7
11.05.2015;12.4;13.4;11.2
10.05.2015;11.8;12.9;10.9
09.05.2015;11.9;12.4;11.4
08.05.2015;11.6;12.5;10.7
07.05.2015;10.8;11.6;10.1
06.05.2015;11.2;11.8;10.2
05.05.2015;11.5;12.2;10.7
04.05.2015;10.8;11.6;10
03.05.2015;9.9;10.2;9.6
02.05.2015;9.7;9.9;9.4
01.05.2015;10;10.4;9.5
30.04.2015;9.9;10.9;9.1
29.04.2015;9.3;10.3;8.6
28.04.2015;11;12.5;10
27.04.2015;11.8;13;10.5
26.04.2015;11.2;12.3;10.1
25.04.2015;10.3;11.3;9.1
24.04.2015;10.3;11.4;8.9
23.04.2015;10.4;11.4;9.5
22.04.2015;10.3;11.9;8.8
21.04.2015;9.6;10.9;8.1
20.04.2015;9;10.3;7.6
19.04.2015;8;9;7.1
18.04.2015;8.3;8.8;8
17.04.2015;9.5;10.3;8.8
16.04.2015;9.7;10.6;8.6
15.04.2015;9.8;10.8;8.7
14.04.2015;9.5;10.5;8.4
13.04.2015;9.2;10.2;8.1
12.04.2015;8.8;10;7.8
11.04.2015;8.8;9.6;7.9
10.04.2015;8.5;9.8;7.1
09.04.2015;7.7;9.1;6.3
08.04.2015;6.9;8.2;5.6
07.04.2015;6;7;5
06.04.2015;5.8;6.2;5.3
05.04.2015;6.1;6.6;5.6
04.04.2015;6.6;6.8;6.3
03.04.2015;5.5;6.9;4.6
02.04.2015;5.2;5.9;4.9
01.04.2015;6.6;7.3;6
31.03.2015;6.9;7.6;6.1
30.03.2015;7.3;7.8;7.1
29.03.2015;7.3;7.9;6.6
28.03.2015;6.5;7.5;5.7
27.03.2015;6.5;6.9;6.1
26.03.2015;6.7;7.3;6.3
25.03.2015;6.9;7.7;6
24.03.2015;6.5;7.8;5.6
23.03.2015;5.9;7;5.4
22.03.2015;5.8;6.6;5.6
21.03.2015;6.2;7.1;5.3
20.03.2015;6.5;7.3;5.6
19.03.2015;6.8;7.4;5.7
18.03.2015;6.7;7.6;5.8
17.03.2015;6.4;7.3;5.6
16.03.2015;5.8;6.3;5.3
15.03.2015;5.5;6.1;4.7
14.03.2015;5.1;6;4.3
13.03.2015;5;5.8;4.4
12.03.2015;5.3;6.1;4.8
11.03.2015;6.1;6.5;5.4
10.03.2015;5.8;6.4;5.1
09.03.2015;5.7;6.2;5.2
08.03.2015;5.1;5.4;4.5
07.03.2015;4.6;5.4;4
06.03.2015;4.5;5.3;3.9
05.03.2015;4.4;5;4
04.03.2015;4.4;5.3;3.8
03.03.2015;3.9;4.5;3.3
02.03.2015;4.9;5.4;4.5
01.03.2015;4.5;5.3;4.1
28.02.2015;4.2;4.7;4
27.02.2015;4.3;5.1;4
26.02.2015;4.4;4.7;4.1
25.02.2015;4.9;5.4;4.4
24.02.2015;4.9;5.6;4.5
23.02.2015;4.6;5.6;3.7
22.02.2015;4;4.2;3.8
21.02.2015;3.9;4.4;3.6
20.02.2015;4.1;4.3;3.8
19.02.2015;4;4.5;3.7
18.02.2015;3.8;4.1;3.5
17.02.2015;4;4.3;3.6
16.02.2015;4.1;4.6;3.8
15.02.2015;3.8;4;3.6
14.02.2015;3.6;4;3.3
13.02.2015;3.8;4.2;3.5
12.02.2015;4.1;4.5;3.8
11.02.2015;3.7;4;3.6
10.02.2015;3.5;4.2;2.7
09.02.2015;2.7;3.1;2.6
08.02.2015;2.7;3.4;2.4
07.02.2015;2.5;2.9;2.2
06.02.2015;3;3.3;2.5
05.02.2015;3.6;4;3.1
04.02.2015;3.3;3.8;2.8
03.02.2015;3.3;3.8;2.9
02.02.2015;3.9;4.3;3.7
01.02.2015;3.9;4.2;3.6
31.01.2015;3.9;4.5;3.6
30.01.2015;4.3;4.5;4
29.01.2015;4.2;4.7;3.8
28.01.2015;4;4.4;3.5
27.01.2015;4.1;4.5;3.7
26.01.2015;4.4;5;4.1
25.01.2015;4.4;4.8;4.2
24.01.2015;4.5;4.8;4.4
23.01.2015;4.6;4.8;4.4
22.01.2015;4.5;4.9;4.2
21.01.2015;4.6;4.9;4.4
20.01.2015;4.6;5.2;4.2
19.01.2015;4.9;5.2;4.7
18.01.2015;4.8;5.1;4.7
17.01.2015;4.9;5.1;4.7
16.01.2015;4.8;5.3;4.4
15.01.2015;4.8;5.3;4.5
14.01.2015;4.6;5;4.3
13.01.2015;4.5;4.7;4.3
12.01.2015;4.6;5.1;4.4
11.01.2015;6.1;6.6;5.1
10.01.2015;6.2;6.7;5.5
09.01.2015;5.1;5.5;4.9
08.01.2015;4.7;5.2;4.4
07.01.2015;4.5;5;4.1
06.01.2015;4.4;4.7;4.2
05.01.2015;4.1;4.4;3.6
04.01.2015;4.4;5.1;3.6
03.01.2015;4.3;5.1;3.7
02.01.2015;3.5;3.7;3.2
01.01.2015;3.5;3.6;3.3
31.12.2014;3.2;3.6;3
30.12.2014;3.3;3.5;3.2
29.12.2014;3.2;3.7;3
28.12.2014;4.4;5.2;3.7
27.12.2014;4.7;5.5;4.5
26.12.2014;5.2;5.7;4.8
25.12.2014;5.3;6.1;5.1
24.12.2014;5.3;5.8;5.1
23.12.2014;5.9;6.5;5.8
22.12.2014;6;6.5;5.7
21.12.2014;6.5;6.9;6.3
20.12.2014;7;7.3;6.9
19.12.2014;7.3;7.5;7.1
18.12.2014;7;7.5;6.8
17.12.2014;7.3;7.6;6.9
16.12.2014;7.3;7.9;6.7
15.12.2014;7;7.7;6.4
14.12.2014;6.2;6.5;6
13.12.2014;6.3;6.5;6.1
12.12.2014;6.4;7;6
11.12.2014;6.4;6.8;6.1
10.12.2014;6.1;6.5;5.9
09.12.2014;6.7;7.1;6.6
08.12.2014;6.8;7;6.8
07.12.2014;6.9;7.5;6.8
06.12.2014;7;7.2;6.9
05.12.2014;7.5;7.8;7.2
04.12.2014;7.5;8.3;7
03.12.2014;7.2;7.5;7.1
02.12.2014;7.4;8.1;7.1
01.12.2014;7.3;7.9;7.1
30.11.2014;7.2;7.5;7.1
29.11.2014;7.4;7.8;7.3
28.11.2014;7.9;8.2;7.6
27.11.2014;8.1;8.3;7.9
26.11.2014;8;8.3;8
25.11.2014;8.2;8.7;8.1
24.11.2014;7.9;8.3;7.6
23.11.2014;8.2;8.6;7.9
22.11.2014;8.3;8.7;8
21.11.2014;8;8.3;7.8
20.11.2014;8;8.2;7.9
19.11.2014;7.9;8.2;7.8
18.11.2014;8.3;8.6;8
17.11.2014;8.5;8.9;8.1
16.11.2014;9;9.1;8.7
15.11.2014;9.3;9.6;9
14.11.2014;9.4;9.9;9.3
13.11.2014;9.5;9.8;9.2
12.11.2014;9;9.6;8.5
11.11.2014;8.9;9.1;8.7
10.11.2014;9;9.2;8.7
09.11.2014;9.1;9.2;8.8
08.11.2014;9.1;9.4;8.7
07.11.2014;8.7;9.2;8.3
06.11.2014;8.9;9.6;8.5
05.11.2014;9.7;10.3;9.3
04.11.2014;9.6;10.2;8.8
03.11.2014;9.4;10;9
02.11.2014;9.5;9.9;9.2
01.11.2014;9.6;10;9.2
31.10.2014;9.4;9.9;9
30.10.2014;9.4;9.8;9.2
29.10.2014;9.6;9.9;9.4
28.10.2014;9.8;10.1;9.6
27.10.2014;10;10.7;9.7
26.10.2014;10.1;10.6;9.8
25.10.2014;9.8;10;9.6
24.10.2014;8.7;9.9;7.1
23.10.2014;9;10.6;7.1
22.10.2014;11.9;13.2;10.7
21.10.2014;13.4;14.2;12.9
20.10.2014;13.2;13.9;12.5
19.10.2014;12.6;12.9;12.4
18.10.2014;12.8;13.3;12.5
17.10.2014;13.4;14.1;13.1
16.10.2014;13.5;14;13.2
15.10.2014;13.5;14;13.1
14.10.2014;13.5;13.9;13
13.10.2014;13.6;14.1;12.9
12.10.2014;13.2;13.6;12.8
11.10.2014;13.4;14.1;12.8
10.10.2014;13.8;14.5;13
09.10.2014;13.2;14;12.5
08.10.2014;13.6;14.3;12.8
07.10.2014;13.5;14.1;12.9
06.10.2014;13.1;13.8;12.6
05.10.2014;12.6;13.1;12.3
04.10.2014;12.6;13.5;12.2
03.10.2014;13.3;13.7;12.8
02.10.2014;13.8;14.3;13.3
01.10.2014;14.2;14.7;13.8
30.09.2014;14.3;15.2;13.5
29.09.2014;14.3;15.2;13.6
28.09.2014;13.6;14.1;12.9
27.09.2014;13.2;13.9;12.5
26.09.2014;12.6;13.3;12
25.09.2014;13.2;13.6;12.7
24.09.2014;12.9;13.9;11.9
23.09.2014;12.9;13.5;12.3
22.09.2014;14.1;14.7;13.3
21.09.2014;14.4;15;13.9
20.09.2014;14.9;15.6;14.4
19.09.2014;15.2;16;14.3
18.09.2014;14.8;16;13.7
17.09.2014;14.5;15.5;13.5
16.09.2014;14.3;15.1;13.6
15.09.2014;13.5;14.3;13
14.09.2014;12.9;13.1;12.7
13.09.2014;12.6;13;12.2
12.09.2014;12.7;13.3;12.4
11.09.2014;13.5;14.1;13.1
10.09.2014;14;14.8;13.3
09.09.2014;14;14.8;13.1
08.09.2014;13.8;15;12.6
07.09.2014;13.4;13.9;12.6
06.09.2014;13.7;14.4;13.1
05.09.2014;13.7;14.3;13.2
04.09.2014;13.6;14.2;13.1
03.09.2014;13;13.5;12.7
02.09.2014;13;13.2;12.8
01.09.2014;13.4;14.3;13
31.08.2014;14.6;15.6;14.3
30.08.2014;15.3;15.8;14.7
29.08.2014;14.6;15.5;13.8
28.08.2014;14.1;15.1;13.3
27.08.2014;14.1;14.5;13.8
26.08.2014;14.4;15.1;13.5
25.08.2014;14.1;14.7;13.3
24.08.2014;14.3;14.8;13.7
23.08.2014;14.5;15.1;14
22.08.2014;14.5;15.3;13.7
21.08.2014;14.4;15.1;13.6
20.08.2014;14.5;14.8;14.1
19.08.2014;15;15.5;14.5
18.08.2014;14.8;15.6;14
17.08.2014;14.1;15.1;13.2
16.08.2014;14;14.4;13.7
15.08.2014;14.2;14.4;13.9
14.08.2014;14;14.3;13.7
13.08.2014;14.7;15.3;14.2
12.08.2014;15.2;15.6;14.6
11.08.2014;16;16.6;15.3
10.08.2014;15.8;16.8;14.9
09.08.2014;16;16.5;15.4
08.08.2014;15.7;16.7;14.8
07.08.2014;15.2;15.5;15
06.08.2014;14.7;15.3;14.1
05.08.2014;15;15.5;14.6
04.08.2014;15.3;16.1;14.5
03.08.2014;14.9;15.6;14.3
02.08.2014;15;15.4;14.4
01.08.2014;14.8;15.5;14
31.07.2014;14.7;15.1;14.4
30.07.2014;15.7;16.1;14.9
29.07.2014;16.8;17.1;16.1
28.07.2014;16.3;17.6;15
27.07.2014;16.1;17.1;15.6
26.07.2014;16.9;17.6;16
25.07.2014;16.5;17.7;15.4
24.07.2014;16.5;17.1;15.7
23.07.2014;16.1;17.2;15
22.07.2014;15.7;16.4;15.1
21.07.2014;18.2;19.2;16.5
20.07.2014;18.5;19.4;17.6
19.07.2014;18.1;19.4;16.6
18.07.2014;17.6;19.1;16.1
17.07.2014;17.2;18.2;15.9
16.07.2014;16.8;17.8;15.6
15.07.2014;16;16.9;15
14.07.2014;15.7;16.6;14.7
13.07.2014;14.9;15.6;14.4
12.07.2014;14.4;14.7;14
11.07.2014;14.6;15.2;13.9
10.07.2014;14;14.4;13.4
09.07.2014;15.3;17.1;13.9
08.07.2014;18.4;19.4;16.7
07.07.2014;19;20;17.9
06.07.2014;17.1;18.6;16
05.07.2014;16.7;17.6;15.9
04.07.2014;16.7;18.3;15
03.07.2014;15.6;17.1;14.3
02.07.2014;15.8;16.4;15.2
01.07.2014;15.4;17;14
30.06.2014;15.9;16.3;15.1
29.06.2014;17.4;18.6;16.3
28.06.2014;17.9;18.9;16.8
27.06.2014;17.4;18.6;16.1
26.06.2014;16.6;17.8;15.1
25.06.2014;17.4;18.3;16.4
24.06.2014;18.7;19.3;18.3
23.06.2014;18.5;20.1;16.9
22.06.2014;16.4;17.7;15.5
21.06.2014;15.6;16.7;14.9
20.06.2014;16.3;16.9;15.2
19.06.2014;16.6;17.7;15.9
18.06.2014;17;18.1;15.9
17.06.2014;17;17.8;16.4
16.06.2014;17.1;17.9;16.1
15.06.2014;16.7;17.2;16.1
14.06.2014;17.3;18.5;16.6
13.06.2014;19.5;20.3;18.6
12.06.2014;19.9;20.8;19.1
11.06.2014;20.2;21.1;19.1
10.06.2014;19.7;21.4;18.2
09.06.2014;18.5;19.3;17.7
08.06.2014;17.5;18.2;16.9
07.06.2014;16.6;17.5;15.5
06.06.2014;15.6;17.1;14
05.06.2014;14.8;15.8;13.5
04.06.2014;14.8;16.1;13.3
03.06.2014;14.3;15.5;12.9
02.06.2014;13.4;14.5;12
01.06.2014;12.7;13.8;11.8
31.05.2014;11.6;13;10.6
30.05.2014;12.1;12.9;11.6
29.05.2014;12.4;13;11.8
28.05.2014;12.4;12.7;12
27.05.2014;13.2;14.4;12.7
26.05.2014;14.4;14.9;13.8
25.05.2014;13.5;14.5;12.4
24.05.2014;12.9;13.9;12
23.05.2014;13.7;14.6;13.2
22.05.2014;13.9;15.4;12.6
21.05.2014;13.3;14.5;12.1
20.05.2014;12.5;13.9;11.3
19.05.2014;12.2;13.2;11.2
18.05.2014;10.8;12.2;9.9
17.05.2014;10;10.4;9.7
16.05.2014;10.1;10.5;9.6
15.05.2014;10;10.6;9.7
14.05.2014;10.7;11.3;10.2
13.05.2014;11;11.7;10.3
12.05.2014;11.3;12.2;10.6
11.05.2014;12.2;12.9;11.8
10.05.2014;12;13.1;10.9
09.05.2014;11.8;12.7;11
08.05.2014;10.7;12.1;9.8
07.05.2014;11.2;11.8;10.4
06.05.2014;11.1;12.4;9.8
05.05.2014;10.1;11.5;9
04.05.2014;9.3;9.9;8.8
03.05.2014;10.6;11.7;9.4
02.05.2014;11.6;12.2;11.1
01.05.2014;11.5;12.4;10.6
30.04.2014;11.3;12.6;10.2
29.04.2014;10.4;11;10
28.04.2014;10.7;11.1;10.3
27.04.2014;11.6;12.6;11.1
26.04.2014;11.8;12.7;10.7
25.04.2014;11.8;12.7;10.8
24.04.2014;11.6;12.6;10.5
23.04.2014;10.7;12.3;9.7
22.04.2014;10.3;10.6;9.8
21.04.2014;--;--;--
20.04.2014;--;--;--
19.04.2014;--;--;--
18.04.2014;--;--;--
17.04.2014;7.5;7.5;7.5
16.04.2014;8;8.6;7.7
15.04.2014;8.9;9.6;8.6
14.04.2014;10;10.8;9.4
13.04.2014;10.8;11.2;10.5
12.04.2014;10.2;10.6;9.8
11.04.2014;9.7;10.2;9
10.04.2014;--;--;--
09.04.2014;10.1;10.3;9.9
08.04.2014;10.3;11.2;9.8
07.04.2014;9.8;10.8;9.1
06.04.2014;9.4;9.6;9.1
05.04.2014;9.2;9.5;8.9
04.04.2014;9.5;10.2;8.9
03.04.2014;9.5;9.9;9
02.04.2014;8.8;9.9;7.9
01.04.2014;8.1;8.8;7.3
31.03.2014;8.2;9.5;7.4
30.03.2014;8.2;8.9;7.3
29.03.2014;7.9;8.7;7.2
28.03.2014;7.4;8.2;6.7
27.03.2014;6.9;7.8;6.1
26.03.2014;6.4;7.4;5.8
25.03.2014;5.8;6.4;5.3
24.03.2014;6.6;7;5.9
23.03.2014;8.1;9;7.1
22.03.2014;9;10;8.5
21.03.2014;9;9.9;8.3
20.03.2014;8.7;10.1;7.4
19.03.2014;8.5;9.1;8
18.03.2014;8.7;10.5;7.9
17.03.2014;8.3;9.3;7.4
16.03.2014;7.7;8.1;7.5
15.03.2014;8;8.6;7.6
14.03.2014;8.1;9.2;7.3
13.03.2014;7.7;8.6;6.9
12.03.2014;7.3;8.9;6.4
11.03.2014;7.1;8.3;6.5
10.03.2014;7.5;8;7

